id_ccbh,interpro_go_id
PA4851_18205,F:GO:0016491
PA4851_18205,P:GO:0055114
PA4851_18210,no GO terms
PA4851_18215,F:GO:0003824
PA4851_18215,F:GO:0003849
PA4851_18215,P:GO:0009058
PA4851_18215,P:GO:0009073
PA4851_18220,no GO terms
PA4851_18225,F:GO:0003824
PA4851_18230,no GO terms
PA4851_18235,no GO terms
PA4851_18240,F:GO:0005515
PA4851_18245,no IPS match
PA4851_18250,no IPS match
PA4851_18255,no GO terms
PA4851_18260,F:GO:0005515
PA4851_18260,F:GO:0009055
PA4851_18260,F:GO:0015035
PA4851_18260,P:GO:0045454
PA4851_18265,no GO terms
PA4851_18270,F:GO:0016491
PA4851_18270,P:GO:0055114
PA4851_18275,F:GO:0003700
PA4851_18275,P:GO:0006355
PA4851_18280,F:GO:0003824
PA4851_18280,F:GO:0003857
PA4851_18280,P:GO:0006631
PA4851_18280,F:GO:0016491
PA4851_18280,P:GO:0055114
PA4851_18285,F:GO:0003824
PA4851_18285,F:GO:0016747
PA4851_18290,C:GO:0016021
PA4851_18290,P:GO:0055085
PA4851_18295,F:GO:0009055
PA4851_18295,F:GO:0020037
PA4851_18300,F:GO:0004298
PA4851_18300,C:GO:0005839
PA4851_18300,P:GO:0051603
PA4851_18305,no GO terms
PA4851_18310,no GO terms
PA4851_18315,no GO terms
PA4851_18320,no GO terms
PA4851_18325,no GO terms
PA4851_18330,no GO terms
PA4851_18335,F:GO:0004553
PA4851_18335,P:GO:0005975
PA4851_18340,no GO terms
PA4851_18350,P:GO:0009306
PA4851_18355,P:GO:0009306
PA4851_18360,P:GO:0009405
PA4851_18360,P:GO:0030254
PA4851_18360,C:GO:0030257
PA4851_18365,F:GO:0005515
PA4851_18365,P:GO:0009405
PA4851_18370,F:GO:0008565
PA4851_18370,P:GO:0009405
PA4851_18370,P:GO:0015031
PA4851_18375,P:GO:0009405
PA4851_18380,no GO terms
PA4851_18385,P:GO:0009306
PA4851_18390,C:GO:0005737
PA4851_18390,P:GO:0050708
PA4851_18395,no GO terms
PA4851_18400,F:GO:0003677
PA4851_18400,F:GO:0003700
PA4851_18400,P:GO:0006355
PA4851_18400,F:GO:0043565
PA4851_18405,no GO terms
PA4851_18410,no GO terms
PA4851_18415,C:GO:0005737
PA4851_18415,P:GO:0050708
PA4851_18420,no GO terms
PA4851_18425,P:GO:0009405
PA4851_18430,F:GO:0005515
PA4851_18435,C:GO:0005576
PA4851_18435,P:GO:0009405
PA4851_18440,no GO terms
PA4851_18445,no GO terms
PA4851_18450,P:GO:0009306
PA4851_18450,P:GO:0015031
PA4851_18450,C:GO:0016020
PA4851_18450,C:GO:0016021
PA4851_18455,F:GO:0005515
PA4851_18460,no GO terms
PA4851_18465,P:GO:0009306
PA4851_18470,no GO terms
PA4851_18475,P:GO:0009405
PA4851_18475,C:GO:0009986
PA4851_18475,C:GO:0019867
PA4851_18475,P:GO:0030254
PA4851_18475,P:GO:0046903
PA4851_18475,P:GO:0050709
PA4851_18480,F:GO:0005524
PA4851_18480,C:GO:0005737
PA4851_18480,P:GO:0006754
PA4851_18480,P:GO:0009058
PA4851_18480,F:GO:0016887
PA4851_18480,P:GO:0030254
PA4851_18480,C:GO:0030257
PA4851_18480,P:GO:0046034
PA4851_18480,F:GO:0046961
PA4851_18480,P:GO:1902600
PA4851_18485,no GO terms
PA4851_18490,P:GO:0009405
PA4851_18495,P:GO:0009306
PA4851_18495,P:GO:0030254
PA4851_18500,P:GO:0009306
PA4851_18500,P:GO:0015031
PA4851_18500,C:GO:0016020
PA4851_18500,C:GO:0016021
PA4851_18505,P:GO:0009306
PA4851_18505,C:GO:0016020
PA4851_18505,C:GO:0016021
PA4851_18510,P:GO:0006605
PA4851_18510,C:GO:0016020
PA4851_18510,C:GO:0016021
PA4851_18515,P:GO:0009306
PA4851_18515,C:GO:0016020
PA4851_18515,C:GO:0016021
PA4851_18520,F:GO:0003824
PA4851_18520,F:GO:0008484
PA4851_18525,P:GO:0009058
PA4851_18525,F:GO:0016844
PA4851_18530,F:GO:0003824
PA4851_18535,F:GO:0003824
PA4851_18535,P:GO:0006281
PA4851_18535,P:GO:0006284
PA4851_18540,F:GO:0000287
PA4851_18540,F:GO:0016787
PA4851_18540,P:GO:0019509
PA4851_18540,F:GO:0043874
PA4851_18545,F:GO:0005506
PA4851_18545,F:GO:0010308
PA4851_18545,F:GO:0010309
PA4851_18545,F:GO:0016151
PA4851_18545,P:GO:0019284
PA4851_18545,P:GO:0055114
PA4851_18550,C:GO:0005737
PA4851_18550,P:GO:0019509
PA4851_18550,F:GO:0046872
PA4851_18555,no GO terms
PA4851_18560,F:GO:0004107
PA4851_18560,P:GO:0009073
PA4851_18565,no GO terms
PA4851_18570,no GO terms
PA4851_18575,C:GO:0005622
PA4851_18575,P:GO:0006479
PA4851_18575,F:GO:0008168
PA4851_18575,F:GO:0008276
PA4851_18575,F:GO:0009007
PA4851_18575,P:GO:0032775
PA4851_18580,F:GO:0003824
PA4851_18585,no IPS match
PA4851_18590,no GO terms
PA4851_18595,F:GO:0003934
PA4851_18595,C:GO:0005737
PA4851_18595,P:GO:0046654
PA4851_18600,F:GO:0046872
PA4851_18605,no GO terms
PA4851_18610,F:GO:0004672
PA4851_18610,F:GO:0005524
PA4851_18610,P:GO:0006468
PA4851_18615,F:GO:0003824
PA4851_18615,F:GO:0004722
PA4851_18615,P:GO:0006470
PA4851_18620,no GO terms
PA4851_18625,no GO terms
PA4851_18630,no GO terms
PA4851_18635,no GO terms
PA4851_18640,F:GO:0005515
PA4851_18645,no GO terms
PA4851_18650,F:GO:0003677
PA4851_18650,F:GO:0005524
PA4851_18650,P:GO:0006355
PA4851_18650,F:GO:0008134
PA4851_18650,F:GO:0043565
PA4851_18655,F:GO:0005524
PA4851_18655,P:GO:0019538
PA4851_18660,no GO terms
PA4851_18665,no GO terms
PA4851_18670,no GO terms
PA4851_18675,no GO terms
PA4851_18680,no GO terms
PA4851_18685,no GO terms
PA4851_18690,F:GO:0005515
PA4851_18695,F:GO:0003824
PA4851_18695,P:GO:0009058
PA4851_18695,F:GO:0030170
PA4851_18700,F:GO:0003700
PA4851_18700,P:GO:0006355
PA4851_18705,no IPS match
PA4851_18710,C:GO:0016021
PA4851_18710,P:GO:0042919
PA4851_18710,F:GO:0042925
PA4851_18715,C:GO:0016020
PA4851_18720,no GO terms
PA4851_18725,F:GO:0016491
PA4851_18725,P:GO:0055114
PA4851_18730,F:GO:0008271
PA4851_18730,P:GO:0008272
PA4851_18730,F:GO:0015116
PA4851_18730,C:GO:0016020
PA4851_18730,C:GO:0016021
PA4851_18730,P:GO:0055085
PA4851_18735,P:GO:0007165
PA4851_18735,C:GO:0016020
PA4851_18735,C:GO:0016021
PA4851_18740,no GO terms
PA4851_18745,F:GO:0010181
PA4851_18745,F:GO:0048037
PA4851_18750,F:GO:0016846
PA4851_18755,F:GO:0016785
PA4851_18755,F:GO:0043828
PA4851_18755,P:GO:0070329
PA4851_18760,F:GO:0004756
PA4851_18760,F:GO:0005524
PA4851_18760,P:GO:0016260
PA4851_18765,no GO terms
PA4851_18770,P:GO:0006629
PA4851_18775,no GO terms
PA4851_18780,F:GO:0004359
PA4851_18780,P:GO:0006541
PA4851_18785,P:GO:0000160
PA4851_18785,F:GO:0003677
PA4851_18785,P:GO:0006355
PA4851_18790,F:GO:0000155
PA4851_18790,P:GO:0000160
PA4851_18790,F:GO:0004673
PA4851_18790,P:GO:0007165
PA4851_18790,C:GO:0016020
PA4851_18790,P:GO:0016310
PA4851_18790,F:GO:0016772
PA4851_18795,P:GO:0006813
PA4851_18795,F:GO:0008556
PA4851_18795,C:GO:0016021
PA4851_18800,F:GO:0000166
PA4851_18800,F:GO:0005524
PA4851_18800,P:GO:0006813
PA4851_18800,F:GO:0008556
PA4851_18800,C:GO:0016021
PA4851_18805,C:GO:0005886
PA4851_18805,P:GO:0006813
PA4851_18805,F:GO:0008556
PA4851_18810,C:GO:0005886
PA4851_18810,F:GO:0008556
PA4851_18810,P:GO:0043462
PA4851_18815,F:GO:0016627
PA4851_18815,F:GO:0050660
PA4851_18815,P:GO:0055114
PA4851_18820,F:GO:0003677
PA4851_18820,P:GO:0006355
PA4851_18825,F:GO:0003824
PA4851_18830,F:GO:0003857
PA4851_18830,P:GO:0006631
PA4851_18830,F:GO:0016491
PA4851_18830,P:GO:0055114
PA4851_18835,F:GO:0003700
PA4851_18835,P:GO:0006355
PA4851_18840,C:GO:0016021
PA4851_18840,P:GO:0055085
PA4851_18845,no GO terms
PA4851_18850,no GO terms
PA4851_18855,F:GO:0005515
PA4851_18860,no GO terms
PA4851_18865,no GO terms
PA4851_18870,P:GO:0006865
PA4851_18870,C:GO:0016020
PA4851_18875,F:GO:0003677
PA4851_18875,F:GO:0003700
PA4851_18875,P:GO:0006355
PA4851_18875,F:GO:0043565
PA4851_18880,no GO terms
PA4851_18885,F:GO:0003824
PA4851_18890,C:GO:0005737
PA4851_18890,P:GO:0006464
PA4851_18890,F:GO:0101006
PA4851_18895,no GO terms
PA4851_18900,F:GO:0004367
PA4851_18900,P:GO:0005975
PA4851_18900,P:GO:0006072
PA4851_18900,C:GO:0009331
PA4851_18900,F:GO:0016491
PA4851_18900,F:GO:0016616
PA4851_18900,P:GO:0046168
PA4851_18900,F:GO:0051287
PA4851_18900,P:GO:0055114
PA4851_18905,no GO terms
PA4851_18910,no GO terms
PA4851_18915,F:GO:0000155
PA4851_18915,P:GO:0000160
PA4851_18915,P:GO:0007165
PA4851_18915,C:GO:0016021
PA4851_18915,P:GO:0016310
PA4851_18915,F:GO:0016772
PA4851_18920,C:GO:0005737
PA4851_18920,P:GO:0006633
PA4851_18920,F:GO:0008693
PA4851_18925,F:GO:0003824
PA4851_18930,F:GO:0004888
PA4851_18930,P:GO:0006935
PA4851_18930,P:GO:0007165
PA4851_18930,C:GO:0016020
PA4851_18930,C:GO:0016021
PA4851_18935,no GO terms
PA4851_18940,no GO terms
PA4851_18945,F:GO:0016787
PA4851_18950,no GO terms
PA4851_18955,F:GO:0003700
PA4851_18955,P:GO:0006355
PA4851_18960,F:GO:0009055
PA4851_18960,F:GO:0016491
PA4851_18960,F:GO:0046872
PA4851_18960,F:GO:0051536
PA4851_18960,P:GO:0055114
PA4851_18965,F:GO:0016491
PA4851_18965,P:GO:0055114
PA4851_18970,F:GO:0005506
PA4851_18970,F:GO:0009055
PA4851_18970,C:GO:0016020
PA4851_18970,F:GO:0016614
PA4851_18970,F:GO:0020037
PA4851_18975,F:GO:0003677
PA4851_18975,F:GO:0003700
PA4851_18975,P:GO:0006355
PA4851_18975,F:GO:0043565
PA4851_18980,F:GO:0003824
PA4851_18980,F:GO:0003864
PA4851_18980,P:GO:0015940
PA4851_18985,F:GO:0016787
PA4851_18990,F:GO:0005524
PA4851_18990,P:GO:0006457
PA4851_18990,F:GO:0051082
PA4851_18995,no IPS match
PA4851_19000,no GO terms
PA4851_19005,no GO terms
PA4851_19010,no GO terms
PA4851_19015,no GO terms
PA4851_19020,F:GO:0015658
PA4851_19020,P:GO:0015803
PA4851_19020,C:GO:0016021
PA4851_19025,F:GO:0003824
PA4851_19025,F:GO:0048037
PA4851_19030,F:GO:0003824
PA4851_19030,F:GO:0005524
PA4851_19030,P:GO:0006099
PA4851_19030,F:GO:0046872
PA4851_19035,F:GO:0004148
PA4851_19035,F:GO:0009055
PA4851_19035,F:GO:0016491
PA4851_19035,P:GO:0045454
PA4851_19035,F:GO:0050660
PA4851_19035,P:GO:0055114
PA4851_19040,F:GO:0004149
PA4851_19040,P:GO:0006099
PA4851_19040,F:GO:0016746
PA4851_19040,C:GO:0045252
PA4851_19045,F:GO:0004591
PA4851_19045,P:GO:0006099
PA4851_19045,F:GO:0016624
PA4851_19045,F:GO:0030976
PA4851_19045,P:GO:0055114
PA4851_19050,P:GO:0006099
PA4851_19050,F:GO:0009055
PA4851_19050,F:GO:0016491
PA4851_19050,F:GO:0051536
PA4851_19050,P:GO:0055114
PA4851_19055,P:GO:0006099
PA4851_19055,F:GO:0016491
PA4851_19055,F:GO:0016627
PA4851_19055,P:GO:0022900
PA4851_19055,F:GO:0050660
PA4851_19055,P:GO:0055114
PA4851_19060,F:GO:0000104
PA4851_19060,P:GO:0006099
PA4851_19060,C:GO:0016020
PA4851_19060,C:GO:0016021
PA4851_19060,F:GO:0016627
PA4851_19060,F:GO:0020037
PA4851_19065,F:GO:0000104
PA4851_19065,P:GO:0006099
PA4851_19065,C:GO:0016020
PA4851_19065,F:GO:0016627
PA4851_19065,C:GO:0045281
PA4851_19070,F:GO:0004108
PA4851_19070,C:GO:0005737
PA4851_19070,F:GO:0046912
PA4851_19075,F:GO:0008289
PA4851_19080,no IPS match
PA4851_19085,no GO terms
PA4851_19090,F:GO:0016491
PA4851_19090,F:GO:0050661
PA4851_19090,F:GO:0051287
PA4851_19090,P:GO:0055114
PA4851_19095,F:GO:0003676
PA4851_19100,no GO terms
PA4851_19105,no GO terms
PA4851_19110,F:GO:0003951
PA4851_19110,P:GO:0006741
PA4851_19115,no IPS match
PA4851_19120,F:GO:0003700
PA4851_19120,P:GO:0006355
PA4851_19125,C:GO:0016021
PA4851_19125,F:GO:0022857
PA4851_19125,P:GO:0055085
PA4851_19130,no GO terms
PA4851_19135,F:GO:0016491
PA4851_19135,P:GO:0055114
PA4851_19140,F:GO:0003824
PA4851_19140,F:GO:0004356
PA4851_19140,P:GO:0006542
PA4851_19140,P:GO:0006807
PA4851_19145,F:GO:0016491
PA4851_19145,P:GO:0055114
PA4851_19150,P:GO:0002143
PA4851_19150,F:GO:0097163
PA4851_19155,F:GO:0008168
PA4851_19155,P:GO:0032259
PA4851_19160,no GO terms
PA4851_19165,F:GO:0004888
PA4851_19165,F:GO:0005515
PA4851_19165,P:GO:0006935
PA4851_19165,P:GO:0007165
PA4851_19165,C:GO:0016020
PA4851_19170,no GO terms
PA4851_19175,no GO terms
PA4851_19180,F:GO:0004129
PA4851_19180,P:GO:0009060
PA4851_19180,C:GO:0016021
PA4851_19180,F:GO:0020037
PA4851_19180,C:GO:0045278
PA4851_19180,P:GO:0055114
PA4851_19185,F:GO:0009055
PA4851_19185,F:GO:0020037
PA4851_19190,no GO terms
PA4851_19195,F:GO:0009055
PA4851_19195,F:GO:0020037
PA4851_19200,F:GO:0004129
PA4851_19200,P:GO:0009060
PA4851_19200,C:GO:0016021
PA4851_19200,F:GO:0020037
PA4851_19200,C:GO:0045278
PA4851_19200,P:GO:0055114
PA4851_19205,F:GO:0004129
PA4851_19205,F:GO:0009055
PA4851_19205,P:GO:0009060
PA4851_19205,C:GO:0016021
PA4851_19205,F:GO:0020037
PA4851_19205,P:GO:0055114
PA4851_19210,no GO terms
PA4851_19215,F:GO:0005506
PA4851_19215,F:GO:0009055
PA4851_19215,F:GO:0020037
PA4851_19220,C:GO:0016021
PA4851_19220,P:GO:0055114
PA4851_19225,no GO terms
PA4851_19230,F:GO:0000166
PA4851_19230,P:GO:0006812
PA4851_19230,C:GO:0016021
PA4851_19230,F:GO:0019829
PA4851_19230,P:GO:0030001
PA4851_19230,F:GO:0046872
PA4851_19235,no GO terms
PA4851_19240,no GO terms
PA4851_19245,F:GO:0003824
PA4851_19245,F:GO:0004109
PA4851_19245,C:GO:0005737
PA4851_19245,P:GO:0006779
PA4851_19245,F:GO:0051536
PA4851_19245,P:GO:0055114
PA4851_19250,no GO terms
PA4851_19255,F:GO:0003677
PA4851_19255,P:GO:0006355
PA4851_19260,F:GO:0003999
PA4851_19260,C:GO:0005737
PA4851_19260,P:GO:0006168
PA4851_19260,P:GO:0009116
PA4851_19265,no GO terms
PA4851_19270,C:GO:0005886
PA4851_19270,F:GO:0015606
PA4851_19270,P:GO:0015848
PA4851_19270,C:GO:0016021
PA4851_19275,C:GO:0005886
PA4851_19275,F:GO:0015606
PA4851_19275,P:GO:0015848
PA4851_19275,C:GO:0016021
PA4851_19280,F:GO:0003677
PA4851_19285,F:GO:0004499
PA4851_19285,F:GO:0050660
PA4851_19285,F:GO:0050661
PA4851_19285,P:GO:0055114
PA4851_19290,no GO terms
PA4851_19295,no GO terms
PA4851_19300,F:GO:0016627
PA4851_19300,F:GO:0050660
PA4851_19300,P:GO:0055114
PA4851_19305,F:GO:0003677
PA4851_19305,P:GO:0006281
PA4851_19305,P:GO:0006310
PA4851_19310,no GO terms
PA4851_19315,F:GO:0003677
PA4851_19315,F:GO:0003887
PA4851_19315,F:GO:0005524
PA4851_19315,P:GO:0006260
PA4851_19315,C:GO:0009360
PA4851_19320,no GO terms
PA4851_19330,no IPS match
PA4851_19335,F:GO:0003911
PA4851_19335,P:GO:0006260
PA4851_19335,P:GO:0006281
PA4851_19340,C:GO:0016021
PA4851_19340,P:GO:0090529
PA4851_19345,F:GO:0005515
PA4851_19345,F:GO:0005524
PA4851_19345,C:GO:0005694
PA4851_19345,P:GO:0007062
PA4851_19345,P:GO:0030261
PA4851_19345,P:GO:0051276
PA4851_19350,F:GO:0003700
PA4851_19350,P:GO:0006355
PA4851_19355,P:GO:0006629
PA4851_19355,F:GO:0016491
PA4851_19360,F:GO:0004854
PA4851_19360,F:GO:0004855
PA4851_19360,F:GO:0009055
PA4851_19360,F:GO:0016491
PA4851_19360,F:GO:0046872
PA4851_19360,F:GO:0050660
PA4851_19360,F:GO:0051536
PA4851_19360,P:GO:0055114
PA4851_19360,F:GO:0071949
PA4851_19365,F:GO:0016491
PA4851_19365,F:GO:0030151
PA4851_19365,P:GO:0055114
PA4851_19370,no GO terms
PA4851_19375,P:GO:0006147
PA4851_19375,F:GO:0008270
PA4851_19375,F:GO:0008892
PA4851_19375,F:GO:0016787
PA4851_19375,F:GO:0016810
PA4851_19380,F:GO:0003700
PA4851_19380,P:GO:0006355
PA4851_19385,C:GO:0016020
PA4851_19385,F:GO:0022857
PA4851_19385,P:GO:0055085
PA4851_19390,P:GO:0006144
PA4851_19390,F:GO:0033971
PA4851_19395,F:GO:0003824
PA4851_19395,P:GO:0005975
PA4851_19395,F:GO:0016810
PA4851_19400,P:GO:0019428
PA4851_19405,P:GO:0000256
PA4851_19405,F:GO:0004037
PA4851_19410,P:GO:0000256
PA4851_19410,F:GO:0004848
PA4851_19410,F:GO:0050385
PA4851_19415,no GO terms
PA4851_19420,no GO terms
PA4851_19425,no GO terms
PA4851_19430,no GO terms
PA4851_19435,no GO terms
PA4851_19440,no GO terms
PA4851_19445,F:GO:0005215
PA4851_19445,C:GO:0016020
PA4851_19445,C:GO:0016021
PA4851_19445,F:GO:0022857
PA4851_19445,P:GO:0055085
PA4851_19450,no GO terms
PA4851_19455,F:GO:0003824
PA4851_19455,P:GO:0006777
PA4851_19455,C:GO:0019008
PA4851_19455,F:GO:0046872
PA4851_19455,F:GO:0051536
PA4851_19455,F:GO:0051539
PA4851_19460,F:GO:0003677
PA4851_19460,P:GO:0045892
PA4851_19465,no GO terms
PA4851_19470,F:GO:0000287
PA4851_19470,F:GO:0003824
PA4851_19470,F:GO:0009028
PA4851_19470,P:GO:0009436
PA4851_19470,F:GO:0030976
PA4851_19475,no GO terms
PA4851_19480,F:GO:0008679
PA4851_19480,F:GO:0016491
PA4851_19480,P:GO:0046487
PA4851_19480,F:GO:0050661
PA4851_19480,F:GO:0051287
PA4851_19480,P:GO:0055114
PA4851_19485,F:GO:0008887
PA4851_19490,F:GO:0000287
PA4851_19490,F:GO:0003824
PA4851_19490,F:GO:0004743
PA4851_19490,P:GO:0006096
PA4851_19490,F:GO:0030955
PA4851_19495,F:GO:0015204
PA4851_19495,C:GO:0016021
PA4851_19495,P:GO:0071918
PA4851_19500,F:GO:0005216
PA4851_19500,F:GO:0005249
PA4851_19500,P:GO:0006811
PA4851_19500,P:GO:0006813
PA4851_19500,C:GO:0008076
PA4851_19500,C:GO:0016020
PA4851_19500,P:GO:0055085
PA4851_19505,no GO terms
PA4851_19510,no GO terms
PA4851_19515,P:GO:0008272
PA4851_19515,F:GO:0015419
PA4851_19520,no GO terms
PA4851_19525,C:GO:0016021
PA4851_19525,F:GO:0034228
PA4851_19525,P:GO:0034229
PA4851_19530,F:GO:0003700
PA4851_19530,C:GO:0005622
PA4851_19530,P:GO:0006355
PA4851_19535,F:GO:0016491
PA4851_19535,P:GO:0055114
PA4851_19540,F:GO:0016491
PA4851_19540,P:GO:0055114
PA4851_19545,P:GO:0005975
PA4851_19545,F:GO:0016773
PA4851_19550,no GO terms
PA4851_19555,C:GO:0016020
PA4851_19555,F:GO:0022857
PA4851_19555,P:GO:0055085
PA4851_19560,F:GO:0003677
PA4851_19560,P:GO:0006355
PA4851_19565,F:GO:0005515
PA4851_19570,no GO terms
PA4851_19575,F:GO:0015036
PA4851_19575,F:GO:0016491
PA4851_19575,P:GO:0017004
PA4851_19575,C:GO:0030288
PA4851_19575,P:GO:0045454
PA4851_19580,F:GO:0015232
PA4851_19580,P:GO:0015886
PA4851_19580,C:GO:0016020
PA4851_19580,P:GO:0017004
PA4851_19580,F:GO:0020037
PA4851_19585,C:GO:0005886
PA4851_19585,P:GO:0017003
PA4851_19585,P:GO:0017004
PA4851_19585,F:GO:0020037
PA4851_19590,P:GO:0015886
PA4851_19590,C:GO:0016021
PA4851_19590,P:GO:0017004
PA4851_19595,F:GO:0015232
PA4851_19595,P:GO:0015886
PA4851_19595,C:GO:0016020
PA4851_19595,P:GO:0017004
PA4851_19595,F:GO:0020037
PA4851_19600,F:GO:0015232
PA4851_19600,P:GO:0015886
PA4851_19600,C:GO:0016020
PA4851_19600,P:GO:0017004
PA4851_19605,F:GO:0005215
PA4851_19605,F:GO:0005524
PA4851_19605,F:GO:0016887
PA4851_19605,P:GO:0017004
PA4851_19610,no GO terms
PA4851_19615,P:GO:0009306
PA4851_19615,C:GO:0016020
PA4851_19620,no GO terms
PA4851_19625,no GO terms
PA4851_19630,no GO terms
PA4851_19635,no GO terms
PA4851_19640,no IPS match
PA4851_19645,F:GO:0003700
PA4851_19645,C:GO:0005622
PA4851_19645,P:GO:0006355
PA4851_19650,F:GO:0005515
PA4851_19655,no GO terms
PA4851_19660,P:GO:0006935
PA4851_19660,P:GO:0007165
PA4851_19665,P:GO:0006935
PA4851_19665,P:GO:0007165
PA4851_19670,no GO terms
PA4851_19675,no GO terms
PA4851_19680,no GO terms
PA4851_19685,F:GO:0000156
PA4851_19685,P:GO:0000160
PA4851_19685,C:GO:0005737
PA4851_19685,P:GO:0006935
PA4851_19685,F:GO:0008984
PA4851_19690,F:GO:0000155
PA4851_19690,P:GO:0000160
PA4851_19690,F:GO:0004673
PA4851_19690,C:GO:0005737
PA4851_19690,P:GO:0006935
PA4851_19690,P:GO:0007165
PA4851_19690,P:GO:0016310
PA4851_19690,F:GO:0016772
PA4851_19695,F:GO:0003824
PA4851_19695,C:GO:0009288
PA4851_19695,P:GO:0050920
PA4851_19700,P:GO:0000160
PA4851_19705,F:GO:0003677
PA4851_19705,F:GO:0003700
PA4851_19705,F:GO:0003899
PA4851_19705,P:GO:0006352
PA4851_19705,P:GO:0006355
PA4851_19705,F:GO:0016987
PA4851_19710,no GO terms
PA4851_19715,F:GO:0003924
PA4851_19715,F:GO:0005525
PA4851_19715,P:GO:0006614
PA4851_19715,P:GO:0044781
PA4851_19720,P:GO:0009306
PA4851_19720,C:GO:0016020
PA4851_19720,C:GO:0016021
PA4851_19720,P:GO:0044780
PA4851_19725,no GO terms
PA4851_19730,no GO terms
PA4851_19735,P:GO:0009306
PA4851_19735,P:GO:0015031
PA4851_19735,C:GO:0016020
PA4851_19735,C:GO:0016021
PA4851_19735,P:GO:0044780
PA4851_19740,P:GO:0006605
PA4851_19740,C:GO:0016020
PA4851_19740,C:GO:0016021
PA4851_19740,P:GO:0044780
PA4851_19745,P:GO:0009306
PA4851_19745,C:GO:0016020
PA4851_19745,C:GO:0016021
PA4851_19745,P:GO:0044780
PA4851_19750,P:GO:0009306
PA4851_19750,C:GO:0016020
PA4851_19755,C:GO:0016021
PA4851_19755,P:GO:0044781
PA4851_19760,F:GO:0003774
PA4851_19760,P:GO:0006935
PA4851_19760,C:GO:0009288
PA4851_19760,C:GO:0009425
PA4851_19760,C:GO:0016020
PA4851_19760,P:GO:0071973
PA4851_19765,F:GO:0003774
PA4851_19765,C:GO:0009425
PA4851_19765,P:GO:0071973
PA4851_19770,P:GO:0006935
PA4851_19770,C:GO:0009425
PA4851_19770,P:GO:0071973
PA4851_19775,no GO terms
PA4851_19780,no GO terms
PA4851_19785,no GO terms
PA4851_19790,F:GO:0000155
PA4851_19790,P:GO:0000160
PA4851_19790,F:GO:0004673
PA4851_19790,P:GO:0007165
PA4851_19790,C:GO:0016020
PA4851_19790,C:GO:0016021
PA4851_19790,P:GO:0016310
PA4851_19790,F:GO:0016772
PA4851_19795,P:GO:0000160
PA4851_19795,F:GO:0003677
PA4851_19795,P:GO:0006355
PA4851_19800,C:GO:0016020
PA4851_19800,F:GO:0022857
PA4851_19800,P:GO:0055085
PA4851_19805,F:GO:0005215
PA4851_19805,C:GO:0016020
PA4851_19805,P:GO:0055085
PA4851_19810,no GO terms
PA4851_19815,P:GO:0007165
PA4851_19815,C:GO:0016021
PA4851_19820,F:GO:0016740
PA4851_19825,F:GO:0003677
PA4851_19830,F:GO:0003677
PA4851_19830,P:GO:0006355
PA4851_19835,F:GO:0000166
PA4851_19835,C:GO:0016021
PA4851_19840,no GO terms
PA4851_19845,no GO terms
PA4851_19850,F:GO:0003824
PA4851_19850,F:GO:0008484
PA4851_19855,F:GO:0005515
PA4851_19860,F:GO:0016491
PA4851_19860,F:GO:0051537
PA4851_19860,P:GO:0055114
PA4851_19865,no GO terms
PA4851_19870,F:GO:0003824
PA4851_19870,F:GO:0005506
PA4851_19870,P:GO:0006725
PA4851_19870,F:GO:0008199
PA4851_19870,P:GO:0009712
PA4851_19870,F:GO:0016702
PA4851_19870,F:GO:0018576
PA4851_19870,P:GO:0055114
PA4851_19875,F:GO:0016491
PA4851_19875,F:GO:0046872
PA4851_19875,P:GO:0055114
PA4851_19880,F:GO:0016491
PA4851_19880,F:GO:0016620
PA4851_19880,P:GO:0055114
PA4851_19885,no GO terms
PA4851_19890,no GO terms
PA4851_19895,F:GO:0003700
PA4851_19895,P:GO:0006355
PA4851_19900,F:GO:0005524
PA4851_19900,F:GO:0016887
PA4851_19905,no GO terms
PA4851_19910,F:GO:0000155
PA4851_19910,P:GO:0000160
PA4851_19910,F:GO:0004888
PA4851_19910,F:GO:0005515
PA4851_19910,P:GO:0006935
PA4851_19910,P:GO:0007165
PA4851_19910,C:GO:0016020
PA4851_19915,F:GO:0003700
PA4851_19915,P:GO:0006355
PA4851_19920,F:GO:0046872
PA4851_19925,no GO terms
PA4851_19930,F:GO:0005215
PA4851_19930,C:GO:0016020
PA4851_19930,C:GO:0016021
PA4851_19930,F:GO:0022857
PA4851_19930,P:GO:0055085
PA4851_19935,C:GO:0016020
PA4851_19935,F:GO:0022857
PA4851_19935,P:GO:0055085
PA4851_19940,F:GO:0000287
PA4851_19940,F:GO:0003824
PA4851_19940,F:GO:0030976
PA4851_19945,F:GO:0003824
PA4851_19945,F:GO:0016491
PA4851_19945,F:GO:0050660
PA4851_19945,P:GO:0055114
PA4851_19945,F:GO:0071949
PA4851_19950,no GO terms
PA4851_19955,no GO terms
PA4851_19960,F:GO:0003700
PA4851_19960,P:GO:0006355
PA4851_19965,no GO terms
PA4851_19970,C:GO:0016020
PA4851_19970,C:GO:0016021
PA4851_19975,P:GO:0015846
PA4851_19975,F:GO:0019808
PA4851_19975,C:GO:0042597
PA4851_19980,no GO terms
PA4851_19985,C:GO:0016020
PA4851_19985,P:GO:0055085
PA4851_19990,F:GO:0008168
PA4851_19995,F:GO:0003723
PA4851_19995,F:GO:0005524
PA4851_19995,P:GO:0006955
